id	glytoucan_id	format_glyconnect	format_numeric	format_condensed	format_byonic	mass_monoisotopic	reviewed
598	G39619TI	Hex:5 HexNAc:6	5,6,0,0,0,0,0,0,0,0,0,0,0,0	H5N6	HexNAc(6)Hex(5)	2046.751	True
82	G76329HL	Hex:5 HexNAc:8	5,8,0,0,0,0,0,0,0,0,0,0,0,0	H5N8	HexNAc(8)Hex(5)	2452.9098	True
639	G70822IO	Hex:5 HexNAc:5 dHex:2	5,5,2,0,0,0,0,0,0,0,0,0,0,0	H5N5F2	HexNAc(5)Hex(5)dHex(2)	2135.7874	True
752	G49278EO	Hex:4 HexNAc:5 dHex:1 Su:1	4,5,1,0,0,0,1,0,0,0,0,0,0,0	H4N5F1s1	HexNAc(5)Hex(4)dHex(1)Sulfo(1)	1907.6335	True
651	G75155SG	Hex:3 HexNAc:4 dHex:1 Su:1	3,4,1,0,0,0,1,0,0,0,0,0,0,0	H3N4F1s1	HexNAc(4)Hex(3)dHex(1)Sulfo(1)	1542.5013	True
112	G17739US	Hex:4 HexNAc:5 dHex:2 Su:1	4,5,2,0,0,0,1,0,0,0,0,0,0,0	H4N5F2s1	HexNAc(5)Hex(4)dHex(2)Sulfo(1)	2053.6914	True
610	G90335NR	Hex:6 HexNAc:5 dHex:1 NeuGc:3	6,5,1,0,3,0,0,0,0,0,0,0,0,0	H6N5F1G3	HexNAc(5)Hex(6)dHex(1)NeuGc(3)	3073.0532	True
560	G90335NR	Hex:15 HexNAc:2	15,2,0,0,0,0,0,0,0,0,0,0,0,0	H15N2	HexNAc(2)Hex(15)	2854.9614	True
669	G90335NR	Hex:14 HexNAc:2	14,2,0,0,0,0,0,0,0,0,0,0,0,0	H14N2	HexNAc(2)Hex(14)	2692.9086	True
885	G90335NR	Hex:14 HexNAc:2 Ph:1	14,2,0,0,0,0,0,1,0,0,0,0,0,0	H14N2p1	HexNAc(2)Hex(14)Phospho(1)	2772.8749	True
160	G55383ZG	Hex:4 HexNAc:3 dHex:2	4,3,2,0,0,0,0,0,0,0,0,0,0,0	H4N3F2	HexNAc(3)Hex(4)dHex(2)	1567.5758	True
435	G35305EF	Hex:5 HexNAc:6 NeuAc:1	5,6,0,1,0,0,0,0,0,0,0,0,0,0	H5N6S1	HexNAc(6)Hex(5)NeuAc(1)	2337.8464	True
155	G12793SR	Hex:7 HexNAc:6 NeuAc:3	7,6,0,3,0,0,0,0,0,0,0,0,0,0	H7N6S3	HexNAc(6)Hex(7)NeuAc(3)	3244.1428	True
392	G02315DX	Hex:6 HexNAc:6 NeuAc:1	6,6,0,1,0,0,0,0,0,0,0,0,0,0	H6N6S1	HexNAc(6)Hex(6)NeuAc(1)	2499.8992	True
59	G13694XX	Hex:6 HexNAc:6 NeuAc:3	6,6,0,3,0,0,0,0,0,0,0,0,0,0	H6N6S3	HexNAc(6)Hex(6)NeuAc(3)	3082.09	True
53	G48584BU	Hex:4 HexNAc:6	4,6,0,0,0,0,0,0,0,0,0,0,0,0	H4N6	HexNAc(6)Hex(4)	1884.6982	True
483	G99966GV	Hex:4 HexNAc:6 NeuAc:1	4,6,0,1,0,0,0,0,0,0,0,0,0,0	H4N6S1	HexNAc(6)Hex(4)NeuAc(1)	2175.7936	True
804	G99966GV	Hex:3 HexNAc:2 Ph:1	3,2,0,0,0,0,0,1,0,0,0,0,0,0	H3N2p1	HexNAc(2)Hex(3)Phospho(1)	990.2941	True
748	G99966GV	Hex:11 HexNAc:10	11,10,0,0,0,0,0,0,0,0,0,0,0,0	H11N10	HexNAc(10)Hex(11)	3831.3854	True
75	G10039CR	Hex:10 HexNAc:9	10,9,0,0,0,0,0,0,0,0,0,0,0,0	H10N9	HexNAc(9)Hex(10)	3466.2532	True
346	G10039CR	Hex:10 HexNAc:9 dHex:1	10,9,1,0,0,0,0,0,0,0,0,0,0,0	H10N9F1	HexNAc(9)Hex(10)dHex(1)	3612.3111	True
546	G10039CR	Hex:11 HexNAc:10 dHex:1	11,10,1,0,0,0,0,0,0,0,0,0,0,0	H11N10F1	HexNAc(10)Hex(11)dHex(1)	3977.4433	True
436	G10039CR	Hex:2 NeuAc:1 Pent:1 Su:1 HexA:1	2,0,0,1,0,1,1,0,0,0,1,0,0,0	H2S1P1s1A1	Hex(2)NeuAc(1)Pent(1)Sulfo(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	1021.2428	True
611	G10039CR	Hex:2 Pent:1 Su:1 HexA:1	2,0,0,0,0,1,1,0,0,0,1,0,0,0	H2P1s1A1	Hex(2)Pent(1)Sulfo(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	730.1474	True
343	G10039CR	Hex:3 HexNAc:4 NeuAc:2	3,4,0,2,0,0,0,0,0,0,0,0,0,0	H3N4S2	HexNAc(4)Hex(3)NeuAc(2)	1898.6774	True
709	G47122SX	Hex:9 HexNAc:1	9,1,0,0,0,0,0,0,0,0,0,0,0,0	H9N1	HexNAc(1)Hex(9)	1679.5652	True
706	G47122SX	Hex:10 HexNAc:1	10,1,0,0,0,0,0,0,0,0,0,0,0,0	H10N1	HexNAc(1)Hex(10)	1841.618	True
73	G26864OJ	Hex:6 HexNAc:5 NeuAc:5	6,5,0,5,0,0,0,0,0,0,0,0,0,0	H6N5S5	HexNAc(5)Hex(6)NeuAc(5)	3461.2014	True
8	G26864OJ	Hex:5 HexNAc:4 dHex:2 Pent:1	5,4,2,0,0,1,0,0,0,0,0,0,0,0	H5N4F2P1	HexNAc(4)Hex(5)dHex(2)Pent(1)	2064.7503	True
522	G30230ON	Hex:7 HexNAc:6 dHex:1 NeuGc:4	7,6,1,0,4,0,0,0,0,0,0,0,0,0	H7N6F1G4	HexNAc(6)Hex(7)dHex(1)NeuGc(4)	3745.2757	True
97	G46309AS	Hex:4 HexNAc:3 dHex:1 NeuGc:1	4,3,1,0,1,0,0,0,0,0,0,0,0,0	H4N3F1G1	HexNAc(3)Hex(4)dHex(1)NeuGc(1)	1728.6082	True
362	G46283XF	Hex:4 HexNAc:3 NeuGc:1	4,3,0,0,1,0,0,0,0,0,0,0,0,0	H4N3G1	HexNAc(3)Hex(4)NeuGc(1)	1582.5503	True
559	G00776MW	Hex:7 HexNAc:6 NeuAc:5	7,6,0,5,0,0,0,0,0,0,0,0,0,0	H7N6S5	HexNAc(6)Hex(7)NeuAc(5)	3826.3336	True
214	G00776MW	Hex:4 HexNAc:4 Pent:1	4,4,0,0,0,1,0,0,0,0,0,0,0,0	H4N4P1	HexNAc(4)Hex(4)Pent(1)	1610.5817	True
328	G80333GO	Hex:3 HexNAc:4 dHex:1 NeuAc:1	3,4,1,1,0,0,0,0,0,0,0,0,0,0	H3N4F1S1	HexNAc(4)Hex(3)dHex(1)NeuAc(1)	1753.6399	True
760	G08362LC	Hex:5 HexNAc:5 dHex:1 NeuGc:1	5,5,1,0,1,0,0,0,0,0,0,0,0,0	H5N5F1G1	HexNAc(5)Hex(5)dHex(1)NeuGc(1)	2296.8198	True
304	G80223IX	Hex:6 HexNAc:4 dHex:2	6,4,2,0,0,0,0,0,0,0,0,0,0,0	H6N4F2	HexNAc(4)Hex(6)dHex(2)	2094.7608	True
409	G80223IX	NeuAc:2	0,0,0,2,0,0,0,0,0,0,0,0,0,0	S2	NeuAc(2)	600.2014	True
118	G86500WE	Hex:6 HexNAc:4 NeuAc:2	6,4,0,2,0,0,0,0,0,0,0,0,0,0	H6N4S2	HexNAc(4)Hex(6)NeuAc(2)	2384.8358	True
659	G69073PY	Hex:6 HexNAc:4 NeuAc:3	6,4,0,3,0,0,0,0,0,0,0,0,0,0	H6N4S3	HexNAc(4)Hex(6)NeuAc(3)	2675.9312	True
347	G44748WB	Hex:5 HexNAc:3 NeuAc:2	5,3,0,2,0,0,0,0,0,0,0,0,0,0	H5N3S2	HexNAc(3)Hex(5)NeuAc(2)	2019.7036	True
607	G60723UL	Hex:8 HexNAc:6 NeuAc:2	8,6,0,2,0,0,0,0,0,0,0,0,0,0	H8N6S2	HexNAc(6)Hex(8)NeuAc(2)	3115.1002	True
521	G18618EA	Hex:7 HexNAc:5 NeuAc:3	7,5,0,3,0,0,0,0,0,0,0,0,0,0	H7N5S3	HexNAc(5)Hex(7)NeuAc(3)	3041.0634	True
153	G83853UX	Hex:8 HexNAc:6 NeuAc:3	8,6,0,3,0,0,0,0,0,0,0,0,0,0	H8N6S3	HexNAc(6)Hex(8)NeuAc(3)	3406.1956	True
256	G35294LF	Hex:7 HexNAc:5 NeuAc:2	7,5,0,2,0,0,0,0,0,0,0,0,0,0	H7N5S2	HexNAc(5)Hex(7)NeuAc(2)	2749.968	True
211	G08919AM	Hex:4 HexNAc:3 NeuAc:2	4,3,0,2,0,0,0,0,0,0,0,0,0,0	H4N3S2	HexNAc(3)Hex(4)NeuAc(2)	1857.6508	True
847	G85618VM	Hex:6 HexNAc:5 dHex:1 NeuAc:3 Su:1	6,5,1,3,0,0,1,0,0,0,0,0,0,0	H6N5F1S3s1	HexNAc(5)Hex(6)dHex(1)NeuAc(3)Sulfo(1)	3105.0253	True
848	G01629KW	Hex:6 HexNAc:5 dHex:1 NeuAc:3 Su:2	6,5,1,3,0,0,2,0,0,0,0,0,0,0	H6N5F1S3s2	HexNAc(5)Hex(6)dHex(1)NeuAc(3)Sulfo(2)	3184.9821	True
863	G27696FL	Hex:7 HexNAc:5 dHex:1 NeuAc:2 Su:1	7,5,1,2,0,0,1,0,0,0,0,0,0,0	H7N5F1S2s1	HexNAc(5)Hex(7)dHex(1)NeuAc(2)Sulfo(1)	2975.9827	True
28	G92081HT	Hex:7 HexNAc:5 dHex:1 NeuAc:2	7,5,1,2,0,0,0,0,0,0,0,0,0,0	H7N5F1S2	HexNAc(5)Hex(7)dHex(1)NeuAc(2)	2896.0259	True
154	G07303WY	Hex:3 HexNAc:3 NeuGc:1	3,3,0,0,1,0,0,0,0,0,0,0,0,0	H3N3G1	HexNAc(3)Hex(3)NeuGc(1)	1420.4975	True
349	G78355JG	Hex:3 HexNAc:2 NeuAc:2	3,2,0,2,0,0,0,0,0,0,0,0,0,0	H3N2S2	HexNAc(2)Hex(3)NeuAc(2)	1492.5186	True
27	G78355JG	Hex:2 Su:1	2,0,0,0,0,0,1,0,0,0,0,0,0,0	H2s1	Hex(2)Sulfo(1)	422.073	True
792	G78355JG	Hex:2 NeuAc:1 Ac:1	2,0,0,1,0,0,0,0,0,0,0,0,1,0	H2S1a1	Hex(2)NeuAc(1)Acetyl(1)	675.2222	True
504	G10508JF	Hex:4 HexNAc:2 dHex:1 NeuAc:2	4,2,1,2,0,0,0,0,0,0,0,0,0,0	H4N2F1S2	HexNAc(2)Hex(4)dHex(1)NeuAc(2)	1800.6293	True
684	G73372SB	Hex:4 HexNAc:2 dHex:2 NeuAc:1	4,2,2,1,0,0,0,0,0,0,0,0,0,0	H4N2F2S1	HexNAc(2)Hex(4)dHex(2)NeuAc(1)	1655.5918	True
265	G71569SN	Hex:5 HexNAc:3 dHex:2 NeuAc:1	5,3,2,1,0,0,0,0,0,0,0,0,0,0	H5N3F2S1	HexNAc(3)Hex(5)dHex(2)NeuAc(1)	2020.724	True
38	G71569SN	Hex:2 HexNAc:1 dHex:1 NeuAc:1	2,1,1,1,0,0,0,0,0,0,0,0,0,0	H2N1F1S1	HexNAc(1)Hex(2)dHex(1)NeuAc(1)	982.3489	True
257	G24859TW	Hex:7 HexNAc:5 NeuAc:4	7,5,0,4,0,0,0,0,0,0,0,0,0,0	H7N5S4	HexNAc(5)Hex(7)NeuAc(4)	3332.1588	True
220	G60543KZ	Hex:4 HexNAc:2 dHex:4	4,2,4,0,0,0,0,0,0,0,0,0,0,0	H4N2F4	HexNAc(2)Hex(4)dHex(4)	1656.6122	True
306	G23826RL	Hex:6 HexNAc:2 dHex:2	6,2,2,0,0,0,0,0,0,0,0,0,0,0	H6N2F2	HexNAc(2)Hex(6)dHex(2)	1688.602	True
460	G20593DD	Hex:4 HexNAc:1 dHex:1	4,1,1,0,0,0,0,0,0,0,0,0,0,0	H4N1F1	HexNAc(1)Hex(4)dHex(1)	1015.3591	True
78	G23581QL	Hex:3 HexNAc:1 dHex:2	3,1,2,0,0,0,0,0,0,0,0,0,0,0	H3N1F2	HexNAc(1)Hex(3)dHex(2)	999.3642	True
308	G23581QL	Hex:1 HexNAc:1 NeuAc:3	1,1,0,3,0,0,0,0,0,0,0,0,0,0	H1N1S3	HexNAc(1)Hex(1)NeuAc(3)	1256.429	True
166	G78502KD	Hex:3 HexNAc:9 dHex:1	3,9,1,0,0,0,0,0,0,0,0,0,0,0	H3N9F1	HexNAc(9)Hex(3)dHex(1)	2477.9415	True
857	G60723SV	Hex:7 HexNAc:3 dHex:1 Ph:1	7,3,1,0,0,0,0,1,0,0,0,0,0,0	H7N3F1p1	HexNAc(3)Hex(7)dHex(1)Phospho(1)	1987.6426	True
853	G97183VL	Hex:7 HexNAc:2 Ph:2	7,2,0,0,0,0,0,2,0,0,0,0,0,0	H7N2p2	HexNAc(2)Hex(7)Phospho(2)	1718.4716	True
856	G61138BO	Hex:7 HexNAc:3 NeuAc:1 Ph:1	7,3,0,1,0,0,0,1,0,0,0,0,0,0	H7N3S1p1	HexNAc(3)Hex(7)NeuAc(1)Phospho(1)	2132.6801	True
855	G33282QL	Hex:7 HexNAc:3 Ph:1	7,3,0,0,0,0,0,1,0,0,0,0,0,0	H7N3p1	HexNAc(3)Hex(7)Phospho(1)	1841.5847	True
858	G61962FK	Hex:7 HexNAc:3 dHex:1 NeuAc:1 Ph:1	7,3,1,1,0,0,0,1,0,0,0,0,0,0	H7N3F1S1p1	HexNAc(3)Hex(7)dHex(1)NeuAc(1)Phospho(1)	2278.738	True
822	G90448RI	Hex:5 HexNAc:2 Ph:1	5,2,0,0,0,0,0,1,0,0,0,0,0,0	H5N2p1	HexNAc(2)Hex(5)Phospho(1)	1314.3997	True
431	G90448RI	Hex:4 HexNAc:5 dHex:1 Su:1 HexA:1	4,5,1,0,0,0,1,0,0,0,1,0,0,0	H4N5F1s1A1	HexNAc(5)Hex(4)dHex(1)Sulfo(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	2083.6656	True
404	G87015RU	Hex:5 HexNAc:6 dHex:1 NeuAc:2	5,6,1,2,0,0,0,0,0,0,0,0,0,0	H5N6F1S2	HexNAc(6)Hex(5)dHex(1)NeuAc(2)	2774.9997	True
501	G56344DH	Hex:4 HexNAc:1 dHex:2	4,1,2,0,0,0,0,0,0,0,0,0,0,0	H4N1F2	HexNAc(1)Hex(4)dHex(2)	1161.417	True
22	G45652AG	Hex:3 dHex:1	3,0,1,0,0,0,0,0,0,0,0,0,0,0	H3F1	Hex(3)dHex(1)	650.2269	True
29	G80269JV	Hex:5 HexNAc:4 NeuGc:3	5,4,0,0,3,0,0,0,0,0,0,0,0,0	H5N4G3	HexNAc(4)Hex(5)NeuGc(3)	2561.8631	True
703	G20577LS	Hex:9 HexNAc:6 dHex:5	9,6,5,0,0,0,0,0,0,0,0,0,0,0	H9N6F5	HexNAc(6)Hex(9)dHex(5)	3425.2517	True
693	G60177UT	Hex:6 HexNAc:4 dHex:3	6,4,3,0,0,0,0,0,0,0,0,0,0,0	H6N4F3	HexNAc(4)Hex(6)dHex(3)	2240.8187	True
187	G99198RV	Hex:8 HexNAc:5 dHex:4	8,5,4,0,0,0,0,0,0,0,0,0,0,0	H8N5F4	HexNAc(5)Hex(8)dHex(4)	2914.0616	True
249	G51895WL	Hex:6 HexNAc:2 dHex:1	6,2,1,0,0,0,0,0,0,0,0,0,0,0	H6N2F1	HexNAc(2)Hex(6)dHex(1)	1542.5441	True
425	G83400DU	Hex:7 HexNAc:2 dHex:1	7,2,1,0,0,0,0,0,0,0,0,0,0,0	H7N2F1	HexNAc(2)Hex(7)dHex(1)	1704.5969	True
595	G83400DU	Hex:2 dHex:1 NeuAc:1	2,0,1,1,0,0,0,0,0,0,0,0,0,0	H2F1S1	Hex(2)dHex(1)NeuAc(1)	779.2695	True
115	G40943ZI	Hex:3 HexNAc:1 NeuAc:1	3,1,0,1,0,0,0,0,0,0,0,0,0,0	H3N1S1	HexNAc(1)Hex(3)NeuAc(1)	998.3438	True
456	G37834XB	Hex:3 HexNAc:1 NeuAc:2	3,1,0,2,0,0,0,0,0,0,0,0,0,0	H3N1S2	HexNAc(1)Hex(3)NeuAc(2)	1289.4392	True
505	G91255CS	Hex:3 HexNAc:9	3,9,0,0,0,0,0,0,0,0,0,0,0,0	H3N9	HexNAc(9)Hex(3)	2331.8836	True
503	G20829UZ	Hex:3 HexNAc:10	3,10,0,0,0,0,0,0,0,0,0,0,0,0	H3N10	HexNAc(10)Hex(3)	2534.963	True
72	G20829UZ	Hex:12 HexNAc:12 dHex:1	12,12,1,0,0,0,0,0,0,0,0,0,0,0	H12N12F1	HexNAc(12)Hex(12)dHex(1)	4545.6549	True
729	G20829UZ	Hex:11 HexNAc:11 dHex:2	11,11,2,0,0,0,0,0,0,0,0,0,0,0	H11N11F2	HexNAc(11)Hex(11)dHex(2)	4326.5806	True
215	G20829UZ	Hex:10 HexNAc:10 dHex:2	10,10,2,0,0,0,0,0,0,0,0,0,0,0	H10N10F2	HexNAc(10)Hex(10)dHex(2)	3961.4484	True
474	G19603RR	Hex:8 HexNAc:8 dHex:1	8,8,1,0,0,0,0,0,0,0,0,0,0,0	H8N8F1	HexNAc(8)Hex(8)dHex(1)	3085.1261	True
130	G19603RR	Hex:11 HexNAc:11 dHex:1	11,11,1,0,0,0,0,0,0,0,0,0,0,0	H11N11F1	HexNAc(11)Hex(11)dHex(1)	4180.5227	True
351	G19603RR	Hex:10 HexNAc:10 dHex:1	10,10,1,0,0,0,0,0,0,0,0,0,0,0	H10N10F1	HexNAc(10)Hex(10)dHex(1)	3815.3905	True
422	G10148VG	Hex:8 HexNAc:8 dHex:2	8,8,2,0,0,0,0,0,0,0,0,0,0,0	H8N8F2	HexNAc(8)Hex(8)dHex(2)	3231.184	True
430	G88976TU	Hex:7 HexNAc:7 dHex:2	7,7,2,0,0,0,0,0,0,0,0,0,0,0	H7N7F2	HexNAc(7)Hex(7)dHex(2)	2866.0518	True
218	G18639PA	Hex:9 HexNAc:9 dHex:2	9,9,2,0,0,0,0,0,0,0,0,0,0,0	H9N9F2	HexNAc(9)Hex(9)dHex(2)	3596.3162	True
344	G39643OJ	Hex:9 HexNAc:9 dHex:1	9,9,1,0,0,0,0,0,0,0,0,0,0,0	H9N9F1	HexNAc(9)Hex(9)dHex(1)	3450.2583	True
434	G94309NZ	Hex:8 HexNAc:9 dHex:1	8,9,1,0,0,0,0,0,0,0,0,0,0,0	H8N9F1	HexNAc(9)Hex(8)dHex(1)	3288.2055	True
352	G29501UT	Hex:6 HexNAc:6 dHex:2	6,6,2,0,0,0,0,0,0,0,0,0,0,0	H6N6F2	HexNAc(6)Hex(6)dHex(2)	2500.9196	True
692	G81165WG	Hex:6 HexNAc:2 dHex:3	6,2,3,0,0,0,0,0,0,0,0,0,0,0	H6N2F3	HexNAc(2)Hex(6)dHex(3)	1834.6599	True
510	G81165WG	Hex:5 HexNAc:3 dHex:2 Pent:1	5,3,2,0,0,1,0,0,0,0,0,0,0,0	H5N3F2P1	HexNAc(3)Hex(5)dHex(2)Pent(1)	1861.6709	True
643	G46665ZP	Hex:6 HexNAc:5 dHex:1 NeuAc:2 NeuGc:1	6,5,1,2,1,0,0,0,0,0,0,0,0,0	H6N5F1S2G1	HexNAc(5)Hex(6)dHex(1)NeuAc(2)NeuGc(1)	3041.0634	True
834	G97428EW	Hex:5 HexNAc:4 dHex:1 NeuAc:2 Ac:1	5,4,1,2,0,0,0,0,0,0,0,0,1,0	H5N4F1S2a1	HexNAc(4)Hex(5)dHex(1)NeuAc(2)Acetyl(1)	2410.8515	True
305	G04672QB	Hex:5 HexNAc:6 dHex:2	5,6,2,0,0,0,0,0,0,0,0,0,0,0	H5N6F2	HexNAc(6)Hex(5)dHex(2)	2338.8668	True
253	G11911BT	Hex:4 HexNAc:6 dHex:2	4,6,2,0,0,0,0,0,0,0,0,0,0,0	H4N6F2	HexNAc(6)Hex(4)dHex(2)	2176.814	True
269	G13238MZ	Hex:7 HexNAc:7 dHex:1 NeuAc:3 Su:1	7,7,1,3,0,0,1,0,0,0,0,0,0,0	H7N7F1S3s1	HexNAc(7)Hex(7)dHex(1)NeuAc(3)Sulfo(1)	3673.2369	True
239	G50911BZ	Hex:6 HexNAc:5 NeuAc:2 Su:1	6,5,0,2,0,0,1,0,0,0,0,0,0,0	H6N5S2s1	HexNAc(5)Hex(6)NeuAc(2)Sulfo(1)	2667.872	True
298	G65766QU	Hex:6 HexNAc:7 dHex:1 NeuAc:2 Su:1	6,7,1,2,0,0,1,0,0,0,0,0,0,0	H6N7F1S2s1	HexNAc(7)Hex(6)dHex(1)NeuAc(2)Sulfo(1)	3220.0887	True
20	G28209TJ	Hex:6 HexNAc:5 dHex:1 NeuAc:2 Su:1	6,5,1,2,0,0,1,0,0,0,0,0,0,0	H6N5F1S2s1	HexNAc(5)Hex(6)dHex(1)NeuAc(2)Sulfo(1)	2813.9299	True
299	G57097ZE	Hex:6 HexNAc:5 dHex:1 NeuAc:1 Su:2	6,5,1,1,0,0,2,0,0,0,0,0,0,0	H6N5F1S1s2	HexNAc(5)Hex(6)dHex(1)NeuAc(1)Sulfo(2)	2602.7913	True
208	G72755ZH	Hex:6 HexNAc:6 dHex:1 NeuAc:2 Su:1	6,6,1,2,0,0,1,0,0,0,0,0,0,0	H6N6F1S2s1	HexNAc(6)Hex(6)dHex(1)NeuAc(2)Sulfo(1)	3017.0093	True
56	G83487DQ	Hex:7 HexNAc:7 dHex:1 NeuAc:1 Su:3	7,7,1,1,0,0,3,0,0,0,0,0,0,0	H7N7F1S1s3	HexNAc(7)Hex(7)dHex(1)NeuAc(1)Sulfo(3)	3250.9597	True
418	G62168IR	Hex:7 HexNAc:7 dHex:1 NeuAc:2 Su:2	7,7,1,2,0,0,2,0,0,0,0,0,0,0	H7N7F1S2s2	HexNAc(7)Hex(7)dHex(1)NeuAc(2)Sulfo(2)	3462.0983	True
757	G02620FP	Hex:7 HexNAc:6 NeuAc:2 Su:2	7,6,0,2,0,0,2,0,0,0,0,0,0,0	H7N6S2s2	HexNAc(6)Hex(7)NeuAc(2)Sulfo(2)	3112.961	True
424	G80961YY	Hex:7 HexNAc:8 dHex:1 NeuAc:2 Su:2	7,8,1,2,0,0,2,0,0,0,0,0,0,0	H7N8F1S2s2	HexNAc(8)Hex(7)dHex(1)NeuAc(2)Sulfo(2)	3665.1777	True
361	G64160PL	Hex:7 HexNAc:6 dHex:1 NeuAc:3 Su:1	7,6,1,3,0,0,1,0,0,0,0,0,0,0	H7N6F1S3s1	HexNAc(6)Hex(7)dHex(1)NeuAc(3)Sulfo(1)	3470.1575	True
131	G03622KA	Hex:7 HexNAc:8 NeuAc:2 Su:2	7,8,0,2,0,0,2,0,0,0,0,0,0,0	H7N8S2s2	HexNAc(8)Hex(7)NeuAc(2)Sulfo(2)	3519.1198	True
490	G49356OF	Hex:5 HexNAc:4 dHex:1 Su:2	5,4,1,0,0,0,2,0,0,0,0,0,0,0	H5N4F1s2	HexNAc(4)Hex(5)dHex(1)Sulfo(2)	1946.5637	True
724	G54330GJ	Hex:6 HexNAc:5 dHex:1 Su:2	6,5,1,0,0,0,2,0,0,0,0,0,0,0	H6N5F1s2	HexNAc(5)Hex(6)dHex(1)Sulfo(2)	2311.6959	True
294	G94222SG	Hex:7 HexNAc:7 NeuAc:1 Su:3	7,7,0,1,0,0,3,0,0,0,0,0,0,0	H7N7S1s3	HexNAc(7)Hex(7)NeuAc(1)Sulfo(3)	3104.9018	True
527	G94788LD	Hex:7 HexNAc:6 dHex:1 NeuAc:2 Su:2	7,6,1,2,0,0,2,0,0,0,0,0,0,0	H7N6F1S2s2	HexNAc(6)Hex(7)dHex(1)NeuAc(2)Sulfo(2)	3259.0189	True
49	G69560OI	Hex:6 HexNAc:5 NeuAc:1 Su:2	6,5,0,1,0,0,2,0,0,0,0,0,0,0	H6N5S1s2	HexNAc(5)Hex(6)NeuAc(1)Sulfo(2)	2456.7334	True
485	G99025FY	Hex:6 HexNAc:5 Su:2	6,5,0,0,0,0,2,0,0,0,0,0,0,0	H6N5s2	HexNAc(5)Hex(6)Sulfo(2)	2165.638	True
636	G75325GX	Hex:6 HexNAc:6 dHex:1 NeuAc:1 Su:2	6,6,1,1,0,0,2,0,0,0,0,0,0,0	H6N6F1S1s2	HexNAc(6)Hex(6)dHex(1)NeuAc(1)Sulfo(2)	2805.8707	True
587	G40843RG	Hex:6 HexNAc:5 dHex:1 Su:3	6,5,1,0,0,0,3,0,0,0,0,0,0,0	H6N5F1s3	HexNAc(5)Hex(6)dHex(1)Sulfo(3)	2391.6527	True
405	G14796IU	Hex:6 HexNAc:4 dHex:1 NeuAc:2	6,4,1,2,0,0,0,0,0,0,0,0,0,0	H6N4F1S2	HexNAc(4)Hex(6)dHex(1)NeuAc(2)	2530.8937	True
245	G54285KU	Hex:6 HexNAc:4 dHex:3 NeuAc:1	6,4,3,1,0,0,0,0,0,0,0,0,0,0	H6N4F3S1	HexNAc(4)Hex(6)dHex(3)NeuAc(1)	2531.9141	True
783	G54285KU	Hex:1 HexNAc:1 NeuAc:1 Ph:1	1,1,0,1,0,0,0,1,0,0,0,0,0,0	H1N1S1p1	HexNAc(1)Hex(1)NeuAc(1)Phospho(1)	754.2045	True
564	G86795LJ	Hex:6 HexNAc:5 dHex:2 NeuAc:1	6,5,2,1,0,0,0,0,0,0,0,0,0,0	H6N5F2S1	HexNAc(5)Hex(6)dHex(2)NeuAc(1)	2588.9356	True
197	G96170OK	Hex:6 HexNAc:7 dHex:1 NeuAc:3	6,7,1,3,0,0,0,0,0,0,0,0,0,0	H6N7F1S3	HexNAc(7)Hex(6)dHex(1)NeuAc(3)	3431.2273	True
731	G33791AF	Hex:6 HexNAc:5 dHex:2 NeuAc:2	6,5,2,2,0,0,0,0,0,0,0,0,0,0	H6N5F2S2	HexNAc(5)Hex(6)dHex(2)NeuAc(2)	2880.031	True
539	G30769VJ	Hex:7 HexNAc:6 dHex:2	7,6,2,0,0,0,0,0,0,0,0,0,0,0	H7N6F2	HexNAc(6)Hex(7)dHex(2)	2662.9724	True
553	G74741QU	Hex:6 HexNAc:7 dHex:1 NeuAc:2	6,7,1,2,0,0,0,0,0,0,0,0,0,0	H6N7F1S2	HexNAc(7)Hex(6)dHex(1)NeuAc(2)	3140.1319	True
150	G97268YK	Hex:6 HexNAc:7 dHex:1 NeuAc:1	6,7,1,1,0,0,0,0,0,0,0,0,0,0	H6N7F1S1	HexNAc(7)Hex(6)dHex(1)NeuAc(1)	2849.0365	True
646	G97268YK	Hex:3 HexNAc:2 dHex:1 Su:1	3,2,1,0,0,0,1,0,0,0,0,0,0,0	H3N2F1s1	HexNAc(2)Hex(3)dHex(1)Sulfo(1)	1136.3425	True
381	G97268YK	Hex:4 HexNAc:4 dHex:3 Pent:1	4,4,3,0,0,1,0,0,0,0,0,0,0,0	H4N4F3P1	HexNAc(4)Hex(4)dHex(3)Pent(1)	2048.7554	True
601	G97268YK	Hex:2 HexNAc:2 dHex:1 HexA:1	2,2,1,0,0,0,0,0,0,0,1,0,0,0	H2N2F1A1	HexNAc(2)Hex(2)dHex(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	1070.365	True
312	G97268YK	Hex:3 HexNAc:1 dHex:1 HexA:1	3,1,1,0,0,0,0,0,0,0,1,0,0,0	H3N1F1A1	HexNAc(1)Hex(3)dHex(1)HexA(1) % this composition contains HexA (not defined residue for Byonic)	1029.3384	True
